,ID,Province,District,Type,EngType,geometry,label_coords,Count of Project Sites
0,KGZ_1_1,Batken,Batken,Rayon,District,"MULTIPOLYGON (((6203417.02618135 4268307.428236105, 6203920.995836482 4267912.568942178, 6204951.582243429 4267084.32955535, 6205771.806736833 4266505.001631198, 6206467.819391823 4265911.884471896, 6207168.152633201 4265256.733033556, 6207831.570872365 4264535.085799941, 6208213.835625837 4263450.16734687, 6208108.13723918 4262662.819827566, 6207905.287163247 4261744.505981875, 6207262.187394567 4261217.027145387, 6206754.49614324 4260516.012928784, 6206329.652179001 4259928.517484007, 6206654.258617142 4258878.797152469, 6206892.416797374 4258195.192699686, 6207612.332889383 4257333.581429436, 6208554.05896539 4256558.72980986, 6209434.568905077 4256089.597510763, 6210278.106982424 4255449.755661245, 6211013.664063428 4254756.383885004, 6211431.787680548 4253633.187193491, 6211798.237683388 4252792.19633365, 6212397.574980361 4252063.923642408, 6213280.985564587 4251323.883303512, 6214120.267255765 4251058.683267665, 6215216.562650538 4251425.2591827, 6215913.445983757 4251978.768738143, 6216828.819432979 4252263.428987757, 6217932.352861473 4252296.679819991, 6218726.975388369 4252088.659093996, 6219707.300388657 4252108.934047405, 6220585.068426505 4252326.686654221, 6221339.719259398 4252531.057162026, 6222085.731804959 4252755.701791096, 6222827.042420112 4252625.13226228, 6223671.196385253 4252619.860816246, 6224667.474765175 4252391.160751837, 6225540.637113618 4252253.291535569, 6226438.681895974 4252263.834485806, 6227443.689945297 4252118.666022833, 6228276.240568957 4252080.549110883, 6229083.268481036 4251894.019224338, 6230082.968294058 4251497.844216602, 6230958.180927075 4250984.475727572, 6231762.28316999 4250172.24239703, 6232422.521907684 4249448.807008658, 6232664.276614783 4249119.527745027, 6233082.098419405 4248516.926233359, 6233527.873427266 4247791.85066619, 6233857.395484323 4246930.103459949, 6234203.271260349 4246028.196998207, 6234829.137700646 4245176.159917625, 6236012.967156583 4244694.374960873, 6237051.298781774 4244781.161397325, 6237930.026690437 4244996.910366173, 6238981.196300139 4245105.595672154, 6239161.601157285 4244874.030869967, 6238789.098383386 4243835.42647067, 6238204.03664203 4242420.448959952, 6237762.033515582 4240917.838999194, 6237625.084655741 4239299.200356203, 6237521.22390401 4238496.558483691, 6237202.389247522 4237484.218317359, 6236992.865108076 4236837.302254108, 6236672.21188193 4236303.946715153, 6237388.068261391 4235737.733474253, 6237806.89797699 4235406.764218657, 6238277.789943987 4235031.988246841, 6238512.647287022 4234852.305954622, 6238560.583231059 4234815.801592953, 6238335.990901451 4234914.768927623, 6237506.41602658 4235280.216720856, 6236554.962459873 4235178.816310823, 6235917.948545836 4234659.238217829, 6234809.76930266 4232907.001584338, 6233094.787425695 4231437.034719834, 6231464.041882851 4230766.53427293, 6229491.513535325 4230867.130044118, 6226626.654075173 4231314.130415669, 6226102.259370557 4231240.306601077, 6225527.905572864 4230951.500575823, 6224648.731303288 4230508.959743259, 6224801.242874821 4229856.298013953, 6225064.578404528 4228728.220906675, 6224839.517456687 4227834.588826393, 6223930.253369649 4226244.438286589, 6223608.957340763 4225683.414591215, 6222710.773020623 4225125.22591967, 6221956.745510254 4225112.244733511, 6221016.809228154 4225662.320334841, 6220751.610907702 4225956.828016721, 6219639.308703694 4227192.85396719, 6219505.79473911 4227340.915959899, 6219263.843132104 4227610.2662666, 6219016.678144636 4227879.209862271, 6218537.697275601 4228400.868166077, 6217973.252406692 4228730.654750152, 6217782.550735751 4228495.382811827, 6217385.454119192 4228005.365541819, 6217297.51274615 4227034.650386518, 6217294.468635418 4227003.820928053, 6214904.680481395 4224958.904285204, 6214007.198194237 4224399.492695814, 6212046.055987515 4223992.202481274, 6208289.533938766 4224326.067049499, 6207000.130953776 4224287.528695288, 6206110.56613448 4223943.927882765, 6205958.421794418 4223885.105846956, 6205328.592682257 4223110.272932765, 6205125.935994231 4221162.1988139, 6205179.776220882 4220047.771706929, 6205964.653369181 4217845.639883599, 6205988.528875162 4217776.669990656, 6206610.938475734 4216002.497237399, 6206275.416133571 4214659.564649316, 6205914.246170688 4214136.584761244, 6205871.361924037 4214074.914258298, 6205583.208789468 4213932.503874113, 6204756.531625684 4213524.340297966, 6203149.905541966 4212996.888780133, 6201187.341353989 4212838.246808787, 6199875.596502268 4212900.324145083, 6198948.611939508 4213397.346568167, 6197853.199879031 4214153.625285278, 6196227.322509835 4215647.494933346, 6196211.015595012 4215662.50649624, 6196062.570619158 4215798.827566925, 6195756.952702359 4215955.839895736, 6195201.732540142 4216241.869190803, 6194363.233755296 4216129.891905602, 6194105.188771648 4215386.617793175, 6194648.136482809 4213296.725173133, 6194038.806877404 4211512.294118743, 6193749.573556726 4211184.859435818, 6193397.93009529 4210786.823378526, 6191655.209788356 4210615.598197163, 6190395.540694617 4211379.210567337, 6190199.999483428 4211454.678710058, 6189207.579803561 4211836.887078639, 6188551.988528368 4211866.911850885, 6186693.143998018 4211498.904626613, 6184786.00337958 4211334.173088299, 6182382.644685712 4211443.317919619, 6181999.363843325 4211578.835798978, 6180909.777011246 4211963.477922306, 6180298.647877345 4212494.588916969, 6180057.523203684 4213059.777440807, 6179793.479846031 4213825.797326179, 6179546.420421714 4214543.933283943, 6179026.939100837 4215373.229048708, 6178191.164905141 4218231.46430665, 6177799.418829848 4219206.361190711, 6176863.974602638 4220596.670898573, 6176716.224075969 4220816.553897962, 6176648.174156279 4220881.869561115, 6175667.929446939 4221820.217542076, 6174374.090265067 4222452.266581056, 6173283.317183336 4222984.919558892, 6172360.735620681 4223451.443898494, 6171317.451019182 4223978.815411168, 6169585.796630263 4225948.309217329, 6168005.150731316 4227746.157959776, 6167923.833197706 4227869.068720322, 6167824.353939453 4228020.374401321, 6167312.025085939 4229110.738903022, 6166508.843315106 4230126.449621529, 6165791.628535478 4230880.515760471, 6165024.58226123 4231754.232256778, 6163917.427433117 4232463.66229121, 6163166.755922699 4233088.717124683, 6161685.600900127 4233530.024260681, 6159817.514019272 4233588.837953651, 6158280.846904352 4233622.503699699, 6156788.67019709 4234224.833790476, 6155759.814218879 4234378.964532877, 6155021.255622984 4234920.852980363, 6154130.814502152 4235779.510115252, 6153236.507727375 4236178.212094309, 6152690.809038969 4236616.6598669, 6152300.367010611 4236989.8046577, 6151873.979008108 4237296.025195318, 6151314.346658845 4236730.225891836, 6150824.440081763 4235942.966044158, 6149509.393067461 4235958.784338818, 6148695.505570562 4235593.340224362, 6148140.156208341 4234965.469350207, 6147753.826663944 4234085.304604425, 6147255.471868052 4233735.263546217, 6146760.23342839 4233531.64670807, 6145800.366330643 4234193.6019919, 6144835.911359739 4235021.848175374, 6144084.787235165 4234245.519778969, 6144112.545770976 4233246.095367687, 6143855.183922268 4232821.416640622, 6143849.760476775 4232812.493085764, 6143835.563864829 4232820.199792312, 6142055.468657644 4233246.906594795, 6141302.776083708 4233227.842755182, 6141294.156280236 4233225.409073145, 6140955.885811575 4233121.571891239, 6140143.437724809 4232872.524250385, 6139434.247384869 4231994.765971607, 6138456.514826734 4230038.021736202, 6137533.660990041 4228191.55629437, 6136739.738429477 4227215.975998207, 6135854.773543651 4226394.936266179, 6134378.055320046 4225963.724186882, 6134186.979128944 4225907.743491324, 6133167.694819256 4226100.430475087, 6132043.136581902 4226952.303249211, 6132023.150789125 4226970.96320037, 6131503.807616264 4227450.441062499, 6131435.999789609 4227512.910856973, 6130444.321934738 4228428.451853096, 6129458.979365107 4229375.21456218, 6128508.332114585 4229807.621934344, 6127959.790281947 4230519.100491269, 6127069.532786348 4231166.077080048, 6126904.562604535 4231216.780313594, 6126893.6477071 4231220.025319249, 6125703.577768633 4233508.121217103, 6125212.082635415 4233527.590589518, 6124753.071918077 4232739.076521473, 6124915.446875383 4231458.532809529, 6124460.715660296 4231254.097869246, 6123771.63640085 4230900.797143869, 6122874.002188141 4230585.21813113, 6121912.949886424 4230679.729737571, 6120536.865491873 4231205.82841836, 6119691.364677811 4231899.444955785, 6118768.114885056 4232625.098161571, 6117844.069378279 4233351.149197103, 6116799.062612561 4233853.296133558, 6116183.471489529 4234062.184914925, 6116109.185781696 4235028.337821295, 6116025.908451068 4235472.471479568, 6115953.463607274 4235806.685197916, 6115681.892618141 4236819.456205563, 6115534.20050381 4237455.421559109, 6115364.859562219 4238463.706338, 6115121.255945685 4239087.894356705, 6114615.635703247 4239778.590769401, 6114258.055520498 4240915.405595363, 6114328.762759001 4241348.144518611, 6114577.210287862 4241917.149357722, 6114723.277699466 4242571.316434161, 6114706.693871963 4243092.049936336, 6114888.23415504 4243620.07929252, 6115095.237735227 4244249.08576569, 6115179.811099031 4244928.779188358, 6115189.427276569 4245757.70378122, 6115647.100834953 4246478.746225577, 6116027.797648561 4246625.954717117, 6116471.560008592 4246796.683716202, 6117115.369303485 4246873.329133669, 6117690.512714898 4247102.8593257, 6118083.495281794 4247278.858970912, 6118451.333475864 4247632.073440828, 6118717.496518033 4247961.765618197, 6118827.811459827 4248139.790602205, 6119249.943656717 4248401.352638883, 6120321.925634572 4248552.206553639, 6120932.792793544 4248844.180897132, 6121258.940922378 4249682.38342452, 6121477.516958564 4250508.00456432, 6121427.982294358 4251395.657442062, 6121596.57297482 4252340.47357347, 6121822.408079906 4253880.129914965, 6122131.882410069 4254371.174183324, 6122590.730356012 4254660.689896034, 6123096.613311362 4254877.217621307, 6123731.434933366 4255438.402264155, 6123762.895908815 4255786.70737418, 6123429.161174552 4256468.309584388, 6123072.328942613 4256974.742335605, 6122449.534071782 4257244.784141639, 6121755.479620499 4257421.162198194, 6120917.77950828 4257228.159978494, 6120506.556654787 4257383.048359506, 6119991.096757903 4258035.44068941, 6119410.196066434 4258984.621402734, 6118622.092247541 4259462.652951278, 6117793.731020471 4259756.200702682, 6116847.359003854 4259970.684344823, 6114781.859963511 4259610.237897164, 6113754.359233575 4259618.346950473, 6112903.574597634 4259925.273878204, 6112328.374099705 4260575.208173933, 6111992.215039743 4261253.516979349, 6111834.669873789 4262067.640409248, 6111620.29623603 4262777.152035789, 6111231.904058233 4263540.983337694, 6110890.110510432 4264153.177109345, 6110351.109589515 4264595.088235157, 6109737.414756056 4265175.244056674, 6109202.349946045 4265846.207460278, 6108407.559818983 4266894.193809972, 6107797.27727235 4267784.867525303, 6107236.919718442 4268354.859837116, 6106818.294670198 4268830.390118534, 6106477.088089637 4269279.56640288, 6106079.886390188 4269624.14897984, 6105079.116846574 4270680.181769621, 6104270.059094789 4271481.214682799, 6103979.359824558 4271968.883181815, 6103656.57031655 4272534.784804672, 6103791.050243898 4272972.179567346, 6104265.821347882 4273160.270561391, 6105261.803202 4273230.804542243, 6105961.884002248 4273363.764939277, 6107088.457810296 4273809.261337037, 6107699.431635744 4274193.139739446, 6108171.953643568 4274347.582250564, 6108610.042416087 4274465.136668683, 6109960.752695293 4274610.660632769, 6110627.095185669 4274706.325231576, 6111308.783184953 4274804.01647545, 6111273.240633274 4275126.27491779, 6111464.006633441 4275590.405299277, 6111908.108313091 4275773.624402137, 6112189.173824638 4275823.482607127, 6112741.259884475 4275791.459862039, 6113144.198393641 4275872.124720925, 6113548.663072371 4276523.857541041, 6113493.28174662 4277179.709417605, 6113728.628582752 4278404.245505106, 6114498.167802202 4278621.100658584, 6115403.716496602 4278770.264149855, 6115614.320388285 4279088.046078081, 6115579.05321253 4280087.184307727, 6115396.327874161 4281029.156685667, 6115498.660191542 4281856.816275623, 6116059.24155881 4282466.407839905, 6116900.079013814 4282921.571137358, 6117562.360401935 4283292.427515621, 6118012.191986959 4283450.091484559, 6118307.538921404 4283923.891649509, 6119110.855693207 4284417.953242498, 6119719.846637557 4284761.645996959, 6120450.07396447 4284868.644304917, 6121471.455310984 4285051.432663776, 6122281.593530403 4285376.883804502, 6122678.131566253 4285611.548037093, 6122922.429553398 4285849.048431764, 6122535.369056179 4286305.403348833, 6122402.008766135 4286540.064145386, 6123771.689294726 4286108.838800572, 6125312.529746019 4285951.586723176, 6125977.154652202 4285883.903363648, 6126376.480026422 4285446.999460607, 6126729.033259783 4285060.75445067, 6127631.592641284 4284072.637422631, 6129144.256454966 4283315.529972549, 6130358.105581464 4283035.46277981, 6130627.234926853 4283005.469982714, 6136753.462409269 4282318.468934315, 6137221.200113873 4282096.357274137, 6138875.418209441 4281814.258135919, 6139082.066309604 4281703.201523082, 6139681.766500764 4281380.16348624, 6139928.720733322 4281247.218874739, 6140340.573278242 4281025.50879884, 6140358.43664669 4280917.288061116, 6140485.770039476 4280947.281842044, 6140795.082097833 4280780.694582998, 6140962.262125204 4280688.686348152, 6140971.548966724 4280625.455942356, 6141314.113486936 4280259.853263854, 6141108.246208159 4279617.814219691, 6141265.264715944 4279508.375101698, 6141532.044232085 4279717.119923566, 6142141.056778744 4279559.041383357, 6142347.02177885 4279020.760750769, 6143262.877377115 4278971.310043337, 6143447.466446725 4278550.977483887, 6142527.817793158 4277120.123647171, 6142298.9705909 4276351.583838251, 6140665.04843655 4274609.849915239, 6140180.656922546 4274229.216894735, 6137706.35580185 4273129.46259145, 6136836.737856405 4271961.991799002, 6136258.869359724 4270781.932959979, 6137072.875732767 4269811.033584602, 6139152.713814723 4268385.264691261, 6139862.412418937 4268451.344524955, 6140140.584608041 4268477.289962668, 6140155.539905513 4268482.965525779, 6140508.442395835 4268200.808356376, 6141008.713176806 4267810.002427287, 6141445.144915089 4267473.923656204, 6141519.777057303 4267416.356309229, 6142042.936726778 4267015.410479728, 6142579.612730603 4266602.299895079, 6143126.408720169 4266174.997264909, 6143674.610709712 4265731.475237204, 6144221.175718416 4265268.490141177, 6144522.61595806 4265444.846499878, 6144432.832213285 4265702.285381267, 6144352.729479668 4265933.371381002, 6142596.429634082 4267332.032215601, 6141961.4335593 4268115.674485864, 6141978.656178245 4269100.382736142, 6142146.006569521 4269262.134529524, 6142532.010522303 4269635.094513909, 6142477.49355659 4269803.331192929, 6142453.684564996 4269877.922736785, 6142572.75041829 4269888.868227815, 6144232.775319066 4270042.915682398, 6144466.299640896 4270073.725129168, 6145015.44558439 4269470.911307996, 6145509.914761626 4269672.795783726, 6146076.574393861 4270272.770016228, 6146759.755665596 4270336.010218359, 6150192.106813141 4273259.180259814, 6151327.109780307 4273439.568457127, 6151394.920576727 4273541.315284315, 6151695.574218547 4273992.89089089, 6151512.108056491 4274552.288943092, 6151459.430032289 4274713.621678158, 6151496.864847549 4274945.891460935, 6151814.265608168 4276351.583838251, 6151784.607663022 4276570.067349497, 6151774.119945281 4276648.705017041, 6151953.057258182 4277752.864945482, 6152199.633247928 4278289.940249434, 6151899.164490845 4278848.493776368, 6151389.781312945 4279548.097469925, 6151392.038817786 4280375.370966436, 6150911.125154768 4281771.699967752, 6150642.957974347 4282192.82192249, 6150516.926685274 4282755.799663436, 6150022.473292209 4282752.557185304, 6149803.270234947 4283374.70464846, 6149841.859676797 4283764.202339277, 6149910.584769282 4284465.778524941, 6150358.658335038 4285179.91108436, 6150761.578619153 4285367.156770939, 6151494.550318661 4285707.196767156, 6154898.458648057 4285535.353182817, 6158165.602446938 4285898.493794577, 6159505.896103801 4286730.548090943, 6160352.905952752 4287858.039205207, 6161566.027433158 4288979.025916305, 6161722.685287165 4289496.958834882, 6161853.269739485 4289930.187413403, 6161827.132719363 4290350.039402816, 6161643.318834736 4293322.965443173, 6162185.852005322 4293917.047533118, 6162975.97888534 4294030.108905484, 6163016.520192324 4294023.219867108, 6164684.949058911 4293744.415798468, 6167158.654878287 4292702.942004207, 6169616.461013925 4291668.340288794, 6170424.005487058 4291731.964934434, 6171154.489286618 4292309.852087771, 6172709.746152641 4292680.653466278, 6173101.038240783 4292822.489482116, 6173160.355322267 4293022.680343829, 6173738.07705025 4293149.11634966, 6174273.385988183 4293840.052217025, 6174268.528003194 4293912.184673831, 6174247.462235143 4294208.413165878, 6174221.559890249 4295981.702561095, 6174425.4414979 4296213.085580141, 6174041.67935251 4297599.744922402, 6173973.033860035 4298680.847881938, 6173743.003741387 4299261.102345726, 6173527.908311502 4299528.536251725, 6173189.382089971 4299949.539736493, 6172029.664049719 4300578.811077209, 6172127.584381499 4301313.830882019, 6171942.367793841 4301856.783729552, 6171278.119326654 4303077.6000134, 6170677.921741514 4303887.952756504, 6170565.035581579 4304003.83233784, 6170673.718645837 4304437.365922979, 6171379.516812361 4304939.369734225, 6174790.930237977 4306530.844960952, 6175702.007111733 4306820.126052934, 6175838.322379683 4306836.737391292, 6176282.356155808 4305882.591127425, 6176731.903726377 4304658.993608962, 6177249.140637902 4303428.078867385, 6177297.946963603 4303311.387860764, 6177317.484750709 4303261.551010134, 6177321.140211779 4303176.058433771, 6177352.261654392 4302328.014351788, 6177460.336140162 4301841.791811303, 6177504.544833628 4301649.327676333, 6177562.073498833 4301394.463730164, 6177553.516534275 4301245.35365791, 6177558.898275726 4301229.551210911, 6177518.121597659 4300216.970700002, 6176998.385923021 4299450.332212579, 6177291.544441764 4298647.620857419, 6177952.629009931 4297843.683576237, 6178699.98605579 4297090.793446338, 6179276.902901466 4296486.610816253, 6179633.570483903 4295953.336808339, 6179161.31437223 4295676.162207065, 6178111.988615972 4295170.436976274, 6176617.144318362 4295572.424030051, 6178625.844893048 4290514.980492054, 6178689.419901686 4290301.002779679, 6179378.687010743 4287917.209643786, 6179854.794485873 4286267.711637317, 6179886.172126991 4286166.389721091, 6180555.636613753 4284011.031586089, 6180892.381493075 4282928.056076217, 6181328.356110676 4281527.293937074, 6181446.019388128 4281183.583703385, 6185814.085888946 4278595.969818695, 6188225.608256409 4278500.310402241, 6190239.131386842 4278420.864337312, 6190374.009614174 4278380.33059265, 6191212.917637761 4278129.020801752, 6191998.686816263 4276373.472757966, 6192185.511822021 4275954.410879361, 6191080.772884242 4275215.04771357, 6190152.277820244 4275065.876917974, 6190160.227527072 4275056.95908767, 6192104.060362468 4272938.53392201, 6193585.832497836 4272461.007081596, 6193754.022684676 4272406.687165462, 6192198.418252042 4270493.299682919, 6191158.394650643 4268374.318945416, 6191042.364955921 4268138.782261793, 6190709.465539114 4267407.4374199, 6190344.667104376 4266607.975622628, 6190281.99491929 4266475.406713624, 6189786.188248147 4265433.900257083, 6191718.476199537 4265498.766854101, 6192486.771573053 4265352.006085732, 6193284.420828692 4265200.379970904, 6193582.229405843 4264759.689225525, 6194264.470090638 4263748.562269071, 6194273.960385362 4263734.37232417, 6194033.974280019 4266158.375378912, 6194356.778781531 4266621.759530315, 6194864.112549845 4267347.437587054, 6195007.827318142 4267220.545865504, 6196114.037221809 4266244.728057262, 6196974.236395276 4264205.476839747, 6198765.826009626 4264186.421904099, 6199300.208380749 4264181.962237481, 6199410.469245472 4264243.181270446, 6200627.501520635 4264920.235602429, 6200873.670975807 4265111.187973204, 6201883.586570431 4265881.47845627, 6202182.439662993 4266815.544745691, 6203101.998988868 4267285.005269512, 6203433.472969416 4267454.464277039, 6203439.281447865 4267457.302103526, 6203420.718618316 4268164.322425598, 6203417.02618135 4268307.428236105), (6144493.365893938 4260374.917196525, 6147334.003437249 4259405.078513914, 6150050.602939784 4258085.31255172, 6150529.923358906 4257852.57686936, 6151057.520899069 4257591.05233726, 6151522.866359217 4257390.346755871, 6151595.474854021 4257357.909432505, 6152208.241119189 4257087.057155783, 6152443.36818818 4256982.851715351, 6152457.89004972 4256976.364211633, 6152563.103762259 4256930.140729096, 6154026.264799095 4254740.164574644, 6154569.383227003 4254022.861574605, 6154912.492598962 4253535.86961046, 6155022.154447642 4253380.566669716, 6157553.972221726 4251680.725708014, 6158866.109998842 4252511.187834879, 6158883.307917459 4252744.753424388, 6159077.055997437 4254528.907691804, 6158604.388292101 4257042.050157083, 6159045.687189388 4257003.936097986, 6161878.856770885 4256759.843407102, 6161895.243075999 4256760.654347777, 6162178.629958457 4257001.908753784, 6162250.154172109 4257059.890772873, 6162508.95478837 4257269.112177638, 6163051.753946233 4257701.338778855, 6164389.752859374 4258784.731008526, 6163983.432242675 4259465.896580043, 6163215.907195396 4260702.923759752, 6162937.164466423 4261158.64336858, 6162928.502658712 4261165.535900506, 6161895.199643976 4261716.93609457, 6160850.299181219 4261671.121403124, 6160379.987114836 4261635.848123171, 6160322.436227673 4261632.604602211, 6160056.429311368 4261544.218594123, 6159819.36671141 4261465.968496128, 6159804.287312591 4261460.69776077, 6159732.477606414 4261437.993049709, 6158551.946017163 4261055.255302304, 6155975.645011056 4261463.941290275, 6155762.558440458 4261483.402463919, 6153022.489947706 4262034.394532072, 6149157.972581523 4262612.140593032, 6146817.100951293 4263053.251327692, 6144847.113454588 4263480.979929401, 6144480.200401287 4263480.979929401, 6144126.622795809 4262651.062248669, 6143995.932554946 4262333.201380228, 6143999.950561263 4262319.416562558, 6144493.365893938 4260374.917196525)), ((6201919.666596727 4270320.200173633, 6202449.89297978 4269546.314017373, 6202482.465138002 4269159.164763043, 6201733.947886969 4269578.745263135, 6201832.331063081 4269988.188339344, 6201919.666596727 4270320.200173633)))","(6185407.716867298, 4258489.961854106)",0
