iso_3166_2,Name,Kyrgyz,Russian,Capital,Area (km²),Population (1999),Population (2009),Population (2015 est.),geometry,coords
KG-Y,Issyk Kul Region,Ысык-Көл облусу,Иссык-Кульская область,Karakol,43735,415500,425100,463900,"POLYGON ((6902876.921655496 4508556.187206767, 6903990.812067224 4506956.487559617, 6905523.362892563 4503513.548323598, 6906557.650109753 4501787.891242931, 6908025.679626616 4500239.947389489, 6909564.729801187 4498913.492674286, 6910886.243607029 4497425.635433831, 6911706.285341761 4495404.379538584, 6910644.160079734 4492061.888545119, 6906883.366312719 4490716.079417549, 6885170.836862032 4490959.53115671, 6881129.523498958 4489892.711759744, 6878409.932788431 4488689.094624675, 6877385.134618753 4487674.205328537, 6876738.373805977 4486125.846130741, 6876632.362688686 4484260.095210039, 6877071.236566884 4480323.199992413, 6876940.895172498 4478446.300982609, 6874817.527077198 4475762.165782847, 6871159.055248644 4475253.23197824, 6867053.02503762 4475348.999512495, 6863505.144278671 4474478.877143897, 6859780.775705835 4471299.253053446, 6854883.507289197 4469356.360822363, 6849610.826339344 4465048.909321225, 6848093.535780855 4464424.929632694, 6846081.459871208 4464392.088463265, 6840056.824961232 4465998.548635649, 6838327.9855169 4465568.886805207, 6837158.37635068 4464616.503075319, 6834320.824239366 4461091.442749274, 6832894.880168293 4459851.595735108, 6831306.822346232 4459120.811710231, 6827595.679623416 4458239.478634138, 6824654.384818443 4456994.092194787, 6817202.476242993 4450558.684308804, 6812312.888562579 4449644.362349859, 6810980.893490509 4448913.441136222, 6804972.515253847 4443845.999881443, 6794776.342440933 4439607.715433879, 6793801.360139546 4438972.492235713, 6792980.811963416 4438047.02462737, 6792720.240044795 4436897.013621879, 6792923.559773381 4434257.373972044, 6792429.718283622 4433211.341024287, 6789829.57740294 4431929.786524934, 6783896.662692429 4430702.971626296, 6777854.22971416 4424984.780719124, 6774912.756956687 4423516.797926939, 6773708.702040415 4422552.728550768, 6772854.654957478 4420909.390108388, 6773153.971758765 4419003.057055118, 6776077.897768903 4414921.752954052, 6776978.581065202 4413004.259368512, 6776714.892776717 4411196.27723458, 6775584.58056431 4409958.049918941, 6772785.854537537 4408056.825146082, 6771815.927958223 4406791.132885913, 6770680.101539337 4403788.425274647, 6770038.812439932 4400853.340582879, 6770010.98901943 4400867.670796, 6767861.831142507 4401974.583631819, 6766480.168248001 4403073.255465987, 6765696.437873469 4404018.479847115, 6764538.091753644 4405640.393493064, 6763247.955942316 4407215.687445087, 6762413.663392642 4408007.427476032, 6761566.414417571 4408601.910004057, 6760755.289440301 4408895.039610025, 6759721.108090099 4409160.772676416, 6758954.464459495 4409245.697321352, 6758339.181607896 4409201.865345519, 6757476.841036586 4408782.719139465, 6755990.372105136 4407678.678634951, 6755027.752044491 4406675.983042419, 6751855.780649551 4404692.456355886, 6749860.946820849 4404196.563828959, 6745953.701125777 4403722.585235047, 6739546.625345236 4403695.187573187, 6727520.020555802 4406451.332885092, 6719421.444601724 4406339.007472599, 6718192.561673471 4406560.918417979, 6717277.027239923 4406886.934008821, 6716832.039989869 4407328.011120056, 6716238.559773804 4408363.569828148, 6715847.228148269 4409514.168349766, 6715765.097223731 4410149.727022106, 6715748.09398405 4410790.757355835, 6716087.471998179 4413141.13982397, 6716088.848200027 4413727.350478859, 6715859.791804856 4414360.122412905, 6715352.557900205 4414943.581128391, 6714352.745134514 4415595.513924018, 6712968.525365985 4415828.345131855, 6710036.456405892 4415935.173167219, 6709104.495034054 4415798.214032596, 6706598.37929072 4414483.388876185, 6693648.072385926 4410768.841923639, 6690958.845898525 4410434.630195309, 6690450.329465958 4410774.320734809, 6690252.187046569 4411240.022222896, 6690401.94238329 4411760.507429261, 6690683.038351705 4412144.019812719, 6691322.544413246 4412801.463532614, 6691570.044770299 4413217.840669462, 6691741.558756445 4413699.957565826, 6691814.74984171 4414313.555033281, 6691659.014469068 4417690.960450675, 6691382.200886663 4418898.888252942, 6691313.07424125 4419495.994875122, 6691364.175013592 4420054.749513905, 6692070.910577118 4421993.913312179, 6692166.712326119 4422473.216042162, 6692098.729483415 4422908.693277717, 6691790.442261555 4423341.428279296, 6691026.787002918 4423878.234096003, 6690366.011535688 4424283.573841817, 6686955.467116777 4425915.858233009, 6681859.470164572 4427802.785158514, 6680302.681889198 4428950.246301882, 6680022.334792897 4429484.259630847, 6679805.001595155 4430042.914238158, 6678650.326208793 4432170.679293607, 6677755.548338695 4433457.704717831, 6677009.021115202 4434388.725846808, 6676239.943258607 4435503.192220807, 6676088.732216503 4435867.374092467, 6676367.454344281 4435913.923478425, 6677243.090983192 4435585.338716554, 6677307.888300059 4435552.480151967, 6677427.191051397 4435516.883327796, 6677686.96830212 4435462.118879492, 6678217.189035375 4435412.830963056, 6678766.442530206 4435686.652524867, 6679230.483846682 4436209.648112343, 6679486.719440567 4439922.500785187, 6679235.567970405 4442531.752563329, 6678209.69311652 4446966.922317275, 6676873.610912249 4448987.269411552, 6676470.457179699 4449031.070210801, 6676009.567899969 4449009.169767927, 6674990.758886104 4448078.396119071, 6673489.905972859 4447459.696804705, 6670866.457483036 4446783.499544305, 6670221.080195791 4446479.618686425, 6669466.046505942 4445740.442104893, 6668901.988639081 4445316.095430059, 6667898.172411372 4444768.546558343, 6667122.337521753 4444571.427667699, 6651671.360171511 4444267.534541296, 6646419.510981155 4445365.374573557, 6640104.490951454 4445932.081442892, 6639105.472117901 4445904.70440843, 6638123.961054373 4445603.556412172, 6635818.816315409 4444472.867909014, 6634150.487873287 4444012.920090215, 6632226.13519171 4443845.914292416, 6627771.511631669 4444374.307973196, 6626968.186089571 4444571.427667699, 6626343.056591766 4444913.647655384, 6625905.083722713 4445335.259599627, 6625511.864792099 4445808.884775344, 6624958.747014647 4446293.456576916, 6624274.236439806 4446731.483995026, 6623127.462279315 4447112.017400051, 6622409.699160077 4447136.656169259, 6621019.29569915 4446528.896783124, 6619702.587406414 4446189.424593014, 6619010.172478181 4446375.587056227, 6618637.365781208 4446802.663200405, 6618649.074312958 4447358.404592811, 6618767.46879334 4447875.813894758, 6619521.98930867 4449800.31484883, 6619930.244815745 4451390.782858124, 6619923.900811734 4452704.731841323, 6619837.40234909 4453350.745095726, 6619420.182908203 4455201.1473583, 6619369.886190941 4455858.079854245, 6619376.78320087 4456504.05564086, 6619471.075014453 4457089.806601229, 6620128.910504789 4459079.670688163, 6620195.270749202 4459668.130944001, 6619973.673195617 4461567.582260064, 6619819.286736404 4462175.173593396, 6619552.665660309 4462719.810534702, 6619161.394317293 4463198.757943, 6618676.921238125 4463598.333786471, 6616403.522965132 4464731.361384788, 6613738.408804833 4465785.001071827, 6612307.67563936 4466214.661160104, 6611262.260319385 4466417.174914129, 6610755.253576167 4466296.761316934, 6609552.453251053 4465552.380980274, 6607934.410280843 4465226.711431081, 6596249.678989182 4465702.89994415, 6595745.402867449 4466083.300382038, 6595216.116211668 4466693.577515987, 6594928.779680006 4467221.749013342, 6592982.05576558 4468798.022770248, 6593537.480392393 4471058.362179955, 6594216.268079083 4471731.519971309, 6595015.150410712 4472248.696434889, 6595626.385472553 4472415.614745116, 6597518.01469031 4472590.741563618, 6603093.099700307 4472262.378297218, 6605682.11141217 4472508.651031024, 6606225.230364307 4472951.939002234, 6606422.166916481 4473521.093436635, 6605972.491829701 4475299.662102733, 6605888.814295697 4475855.110699454, 6605829.638283989 4478440.743411812, 6606296.126594651 4481942.775917597, 6605908.47117731 4482292.966606267, 6605460.431528919 4482391.45711909, 6604944.473533404 4482260.136267769, 6603297.728257411 4481324.465091226, 6602738.061564346 4481242.387901279, 6602104.460673789 4481258.803387501, 6600588.570513583 4481548.808776418, 6597561.240182072 4482530.985334446, 6589335.273321666 4485969.827969885, 6587921.723822582 4486235.186836448, 6581463.213553051 4486423.946424266, 6580755.92191892 4486538.84321024, 6577866.117683782 4487512.720590839, 6575555.14854452 4488642.505203958, 6571881.750806937 4489487.77629959, 6571182.090015335 4489580.782620457, 6570555.341394315 4489578.047120366, 6568650.200720338 4488902.379684433, 6568102.170322642 4488825.785310772, 6567473.757327626 4488814.843153113, 6566409.255731422 4489154.046320505, 6564983.920169749 4489766.794865778, 6562399.715050459 4491189.219356718, 6561038.685418553 4491796.473585838, 6560080.928873611 4492097.362611511, 6559585.235708883 4491985.213200695, 6557873.434699701 4491096.21577635, 6551851.609673882 4489389.29879527, 6551161.300779293 4489299.02765175, 6550340.083764297 4489318.176060177, 6548935.469456334 4489676.524272582, 6548241.343447934 4490144.288141062, 6547805.471920139 4490715.9938723, 6547710.23427775 4491306.841187703, 6547760.655660273 4491862.122215939, 6547967.713432709 4492310.719284386, 6548252.485099251 4492688.194437998, 6549726.435922421 4493804.191880561, 6551017.317009354 4495193.685112141, 6551540.883939962 4496003.294205183, 6551705.858209273 4496495.617931247, 6551802.385400781 4497031.698385001, 6551751.397148928 4498308.970382312, 6551660.59498088 4498962.637086725, 6551350.220931815 4499750.308328567, 6550817.046137604 4500603.605607355, 6549562.476225929 4501886.259995928, 6548691.065194587 4502545.351652759, 6547858.468081133 4503026.674760149, 6544041.778911844 4504891.759677167, 6543198.75535848 4505559.017366653, 6542668.268293641 4506209.858812422, 6542359.670832413 4507612.695206029, 6541979.403519834 4508408.43922774, 6541463.375118989 4508848.691149088, 6540883.069700656 4509061.979505109, 6539887.889666595 4509201.436780867, 6539111.608392966 4509480.350304113, 6538619.04224751 4509904.186608691, 6538310.017446219 4510453.801378472, 6538118.386986581 4511049.894387354, 6537724.879747177 4513628.327868085, 6537696.253811291 4514292.739080898, 6537891.827794127 4517983.756610903, 6537754.793056109 4518536.019514988, 6537485.873760955 4519238.642527523, 6536763.013334512 4520329.46608151, 6536332.533910556 4520881.70392849, 6535894.921631819 4521299.97905717, 6534527.162010207 4522366.155095715, 6532699.165809823 4523336.629523009, 6532215.088105517 4523812.291952073, 6531874.116194404 4524375.426863299, 6531628.323060743 4524933.088309485, 6531414.944938282 4525512.612485443, 6530651.1727081 4527029.73187096, 6529802.520264421 4528213.327131472, 6529030.567497486 4528814.681463699, 6528203.448801635 4529202.824524701, 6525824.134178975 4529724.899757386, 6525124.638026134 4529782.30034771, 6524540.033167316 4529738.56658858, 6524309.678291324 4529312.160094141, 6524201.442571472 4528776.413654203, 6524157.797557968 4528207.860293361, 6524026.715294288 4527699.436942335, 6523834.858860091 4527251.145491641, 6523231.14101177 4526644.305774036, 6522835.199441279 4526401.021217374, 6521924.64475866 4526026.524627267, 6515829.437397769 4525662.959711232, 6515057.553989651 4525736.766264217, 6514504.709086731 4526064.794398242, 6514032.142831205 4526469.359587958, 6511839.702777955 4529003.286562091, 6511141.917776627 4529519.897040945, 6510418.008975616 4529918.968151166, 6507564.689533582 4530993.164853476, 6506924.281516629 4531304.759648661, 6506208.498701027 4531564.420492283, 6505518.155651013 4531750.282154994, 6503260.550786123 4531947.076112656, 6502754.544744801 4532294.197125165, 6502330.80127304 4532750.643879691, 6499990.440353895 4536177.963463106, 6499481.763057757 4537150.908462641, 6502193.886853641 4539096.742415312, 6502689.771804354 4539602.319106104, 6502877.53454508 4540061.432945885, 6502865.120102447 4541099.889486922, 6502832.675184562 4541425.085993771, 6502283.119586605 4543053.769737501, 6502337.579904439 4543551.108966464, 6502709.368716689 4543900.883124688, 6503873.862892501 4543999.256685024, 6504780.84707718 4544226.061610317, 6505774.425202737 4544638.679964284, 6507268.854510849 4546245.400289771, 6508175.380086894 4546895.724933105, 6509991.93220441 4547775.562371964, 6510662.158272384 4548300.178783462, 6511018.380949037 4548731.890210983, 6511240.077715098 4550510.611423213, 6511854.742888426 4550925.910609355, 6512962.337074826 4551122.629992517, 6519661.34713734 4550589.846352675, 6521112.424692152 4550704.60027504, 6532155.942725183 4553357.52718985, 6534153.419364571 4553354.79508076, 6535870.880217736 4552589.804763094, 6537003.074430014 4552332.984016825, 6537573.583488308 4552261.94815588, 6538214.41358522 4552256.483913233, 6538947.365201134 4552406.751842972, 6539674.441558953 4552764.660686731, 6541303.387000243 4554136.166027475, 6541698.327111662 4554644.323833569, 6544554.284317504 4559774.788589116, 6545905.061651326 4561047.761513204, 6547434.244739846 4562126.758217884, 6552530.117497248 4564604.264584578, 6558476.199536816 4565942.66754397, 6558953.298304141 4566174.835757852, 6559336.871519517 4566521.720537503, 6559815.566606665 4569788.326406019, 6560072.03069557 4570269.012783798, 6560529.813457384 4570517.547627599, 6561429.582159523 4570454.731217352, 6567259.662011809 4569318.560196608, 6569458.856443322 4569430.539784273, 6572457.917046845 4568542.89010293, 6573443.994266002 4568537.427550202, 6574545.274563882 4568821.477211545, 6578322.283368575 4571058.311497661, 6578880.195519098 4571173.018276389, 6579801.401651944 4571011.882521665, 6584353.997794784 4569504.282294207, 6587232.409194389 4569110.987637915, 6587859.55490312 4569192.924345799, 6588368.291794315 4569446.927049893, 6588655.169227649 4570140.648159063, 6588788.398922563 4570779.736987346, 6588842.534233687 4571454.321684949, 6588827.449932092 4572098.855587132, 6588953.228623463 4572683.298543396, 6589275.213207217 4573163.956655858, 6590322.756022433 4573322.354469783, 6610670.753774371 4572945.476310677, 6612293.202391976 4573256.810611748, 6614346.141494354 4573953.209185962, 6614855.162487054 4574466.626031485, 6615085.591226578 4575102.928024989, 6614877.099186157 4577036.361362296, 6614934.084229435 4577885.627895768, 6616347.565560935 4580040.132272643, 6616669.551237285 4580367.805312467, 6617055.030638075 4580591.714006925, 6617574.884229182 4580599.905736593, 6618871.511663547 4580280.426125207, 6619480.300829158 4580250.389422362, 6619937.06825646 4580460.645670939, 6619940.305531897 4581197.900492169, 6619779.762803433 4582096.244209297, 6617944.875798349 4584742.496319942, 6619470.530428198 4584728.463557894, 6628374.67491745 4583434.257707871, 6630919.787727378 4584171.467758907, 6633977.177448802 4585779.63931335, 6635194.455434813 4586041.747179796, 6636545.527233747 4585954.378047272, 6639193.9571534 4585211.734269862, 6642598.541359583 4585228.116104458, 6644552.175353989 4584422.662744829, 6646451.900833698 4583297.736081683, 6648416.400404594 4582437.641218329, 6649853.55072578 4582407.605926182, 6653646.019409896 4584384.437508719, 6655323.900229538 4584695.699231269, 6661057.001827687 4584493.652435046, 6667286.701425019 4583229.475178611, 6668051.565776247 4582604.200433131, 6668658.796456869 4581899.73289305, 6669426.682631794 4581315.399465812, 6670672.915691003 4580657.333367262, 6672545.824590509 4581561.147981265, 6673664.340004834 4582418.527881545, 6674326.239223915 4582721.610669396, 6676175.203851175 4582975.543529774, 6678233.324654157 4582770.75908138, 6680385.549512526 4582107.251568929, 6686201.298196603 4579485.899207515, 6690221.764952574 4578901.537024301, 6699141.413162658 4579674.313586451, 6703127.839682602 4579480.437956329, 6706903.546197069 4579993.797244287, 6708660.024438487 4579718.003829054, 6712595.706365088 4578560.200742279, 6714438.933114945 4578461.895429454, 6715727.537934275 4578967.07329953, 6718179.711264134 4580788.401140675, 6719751.332121578 4581391.854700943, 6723432.882265206 4581648.524960069, 6729332.510654333 4581113.338612391, 6738721.520507362 4578431.857597027, 6742928.246828356 4576555.826210914, 6746704.658343318 4574302.855536926, 6748427.307483337 4573609.192892254, 6759134.890233285 4572656.073642096, 6766948.393024029 4570080.64768892, 6772729.43530615 4569785.680528028, 6776478.747769242 4568592.137944036, 6779770.362426335 4568488.350290582, 6785332.554481236 4571574.574970418, 6788502.060797491 4572169.948346098, 6790862.109298198 4571604.616878929, 6791889.392001257 4570536.751005212, 6792883.237494122 4566467.178508616, 6793851.223368503 4564025.274552472, 6795129.355496439 4561875.535019333, 6796736.958360115 4559892.338534617, 6798657.758102751 4557950.04047823, 6802752.182079808 4555127.973762573, 6810608.601071599 4552210.122795744, 6814288.431491929 4549578.993586063, 6821267.965584801 4541080.84570637, 6824659.857818031 4538189.509935481, 6829619.422411114 4536536.072920082, 6837996.328319342 4536065.995042278, 6844481.3663668 4537284.908931717, 6848302.480827689 4537156.459756397, 6868698.310964163 4533412.159793744, 6873128.567001447 4531198.247031674, 6874782.608023184 4529924.52030148, 6879676.187365932 4525485.361990397, 6886940.14970178 4520857.184729557, 6891031.461638806 4517426.105253096, 6894631.980794152 4513778.795277419, 6898377.707496226 4510587.871587957, 6902876.921655496 4508556.187206767))","(6730004.975327158, 4493246.19315928)"
